Train Epoch: 1 [0/100000]		Loss: 0.1827 (0.1827) 	Acc: 65.62% (65.62%) 	Emb_Norm: 8.43 (8.43)
Train Epoch: 1 [3200/100000]	Loss: 0.1932 (0.1894) 	Acc: 56.25% (55.41%) 	Emb_Norm: 2.49 (3.02)
Train Epoch: 6 [96000/100000]	Loss: 0.0362 (0.0402) 	Acc: 96.88% (92.72%) 	Emb_Norm: 2.98 (2.86)
Train Epoch: 6 [99200/100000]	Loss: 0.0608 (0.0401) 	Acc: 87.50% (92.76%) 	Emb_Norm: 2.44 (2.86)

Test set: Average loss: 0.0671, Accuracy: 88.06%

Train Epoch: 7 [0/100000]	Loss: 0.0248 (0.0248) 	Acc: 96.88% (96.88%) 	Emb_Norm: 3.06 (3.06)
Train Epoch: 7 [3200/100000]	Loss: 0.0365 (0.0379) 	Acc: 93.75% (93.16%) 	Emb_Norm: 2.56 (2.81)
Train Epoch: 7 [6400/100000]	Loss: 0.0000 (0.0401) 	Acc: 100.00% (92.82%) 	Emb_Norm: 2.81 (2.84)
Train Epoch: 7 [9600/100000]	Loss: 0.0207 (0.0389) 	Acc: 100.00% (93.01%) 	Emb_Norm: 3.03 (2.82)
Train Epoch: 7 [12800/100000]	Loss: 0.0582 (0.0395) 	Acc: 93.75% (92.94%) 	Emb_Norm: 2.75 (2.77)
Train Epoch: 7 [16000/100000]	Loss: 0.0000 (0.0402) 	Acc: 100.00% (92.78%) 	Emb_Norm: 2.97 (2.78)
Train Epoch: 7 [19200/100000]	Loss: 0.0079 (0.0396) 	Acc: 100.00% (92.95%) 	Emb_Norm: 2.65 (2.78)
Train Epoch: 7 [22400/100000]	Loss: 0.0922 (0.0393) 	Acc: 78.12% (93.00%) 	Emb_Norm: 2.70 (2.76)
Train Epoch: 7 [25600/100000]	Loss: 0.0669 (0.0394) 	Acc: 87.50% (92.97%) 	Emb_Norm: 2.55 (2.76)
Train Epoch: 7 [28800/100000]	Loss: 0.0572 (0.0395) 	Acc: 87.50% (92.95%) 	Emb_Norm: 2.40 (2.77)
Train Epoch: 7 [32000/100000]	Loss: 0.0406 (0.0392) 	Acc: 93.75% (92.95%) 	Emb_Norm: 2.58 (2.77)
Train Epoch: 7 [35200/100000]	Loss: 0.0190 (0.0393) 	Acc: 96.88% (92.94%) 	Emb_Norm: 2.59 (2.76)
Train Epoch: 7 [38400/100000]	Loss: 0.0166 (0.0388) 	Acc: 96.88% (93.07%) 	Emb_Norm: 2.73 (2.75)
Train Epoch: 7 [41600/100000]	Loss: 0.0468 (0.0390) 	Acc: 87.50% (93.01%) 	Emb_Norm: 2.34 (2.75)
Train Epoch: 7 [44800/100000]	Loss: 0.0183 (0.0389) 	Acc: 100.00% (93.04%) 	Emb_Norm: 2.64 (2.74)
Train Epoch: 7 [48000/100000]	Loss: 0.0488 (0.0389) 	Acc: 93.75% (93.03%) 	Emb_Norm: 2.70 (2.73)
Train Epoch: 7 [51200/100000]	Loss: 0.0313 (0.0386) 	Acc: 93.75% (93.12%) 	Emb_Norm: 2.42 (2.73)
Train Epoch: 7 [54400/100000]	Loss: 0.0622 (0.0386) 	Acc: 87.50% (93.09%) 	Emb_Norm: 3.01 (2.73)
Train Epoch: 7 [57600/100000]	Loss: 0.0077 (0.0384) 	Acc: 100.00% (93.11%) 	Emb_Norm: 2.61 (2.72)
Train Epoch: 7 [60800/100000]	Loss: 0.0000 (0.0386) 	Acc: 100.00% (93.08%) 	Emb_Norm: 3.35 (2.72)
Train Epoch: 7 [64000/100000]	Loss: 0.0426 (0.0386) 	Acc: 96.88% (93.08%) 	Emb_Norm: 2.97 (2.73)
Train Epoch: 7 [67200/100000]	Loss: 0.0129 (0.0385) 	Acc: 100.00% (93.10%) 	Emb_Norm: 2.62 (2.72)
Train Epoch: 7 [70400/100000]	Loss: 0.0088 (0.0385) 	Acc: 100.00% (93.09%) 	Emb_Norm: 2.57 (2.72)
Train Epoch: 7 [73600/100000]	Loss: 0.0127 (0.0384) 	Acc: 96.88% (93.12%) 	Emb_Norm: 2.39 (2.71)
Train Epoch: 7 [76800/100000]	Loss: 0.0542 (0.0383) 	Acc: 90.62% (93.14%) 	Emb_Norm: 2.53 (2.71)
Train Epoch: 7 [80000/100000]	Loss: 0.0457 (0.0381) 	Acc: 93.75% (93.17%) 	Emb_Norm: 2.94 (2.71)
Train Epoch: 7 [83200/100000]	Loss: 0.0642 (0.0381) 	Acc: 87.50% (93.17%) 	Emb_Norm: 2.43 (2.71)
Train Epoch: 7 [86400/100000]	Loss: 0.0638 (0.0380) 	Acc: 90.62% (93.19%) 	Emb_Norm: 2.65 (2.72)
Train Epoch: 7 [89600/100000]	Loss: 0.0698 (0.0381) 	Acc: 87.50% (93.16%) 	Emb_Norm: 2.50 (2.72)
Train Epoch: 7 [92800/100000]	Loss: 0.0468 (0.0380) 	Acc: 90.62% (93.17%) 	Emb_Norm: 2.37 (2.72)
Train Epoch: 7 [96000/100000]	Loss: 0.0498 (0.0381) 	Acc: 90.62% (93.17%) 	Emb_Norm: 2.51 (2.71)
Train Epoch: 7 [99200/100000]	Loss: 0.0009 (0.0380) 	Acc: 100.00% (93.18%) 	Emb_Norm: 2.25 (2.71)

Test set: Average loss: 0.0592, Accuracy: 88.36%

Train Epoch: 8 [0/100000]	Loss: 0.0141 (0.0141) 	Acc: 96.88% (96.88%) 	Emb_Norm: 2.35 (2.35)
Train Epoch: 8 [3200/100000]	Loss: 0.0592 (0.0362) 	Acc: 90.62% (93.35%) 	Emb_Norm: 2.72 (2.60)
Train Epoch: 8 [6400/100000]	Loss: 0.0634 (0.0365) 	Acc: 90.62% (93.47%) 	Emb_Norm: 2.83 (2.63)
Train Epoch: 8 [9600/100000]	Loss: 0.0001 (0.0348) 	Acc: 100.00% (93.93%) 	Emb_Norm: 2.66 (2.59)
Train Epoch: 8 [12800/100000]	Loss: 0.0583 (0.0357) 	Acc: 84.38% (93.61%) 	Emb_Norm: 2.88 (2.63)
Train Epoch: 8 [16000/100000]	Loss: 0.0007 (0.0355) 	Acc: 100.00% (93.64%) 	Emb_Norm: 2.51 (2.65)
Train Epoch: 8 [19200/100000]	Loss: 0.0380 (0.0351) 	Acc: 93.75% (93.76%) 	Emb_Norm: 2.36 (2.64)
Train Epoch: 8 [22400/100000]	Loss: 0.0022 (0.0354) 	Acc: 100.00% (93.73%) 	Emb_Norm: 2.64 (2.62)
Train Epoch: 8 [25600/100000]	Loss: 0.0823 (0.0359) 	Acc: 84.38% (93.59%) 	Emb_Norm: 2.78 (2.63)
Train Epoch: 8 [28800/100000]	Loss: 0.0061 (0.0356) 	Acc: 100.00% (93.69%) 	Emb_Norm: 2.63 (2.62)
Train Epoch: 8 [32000/100000]	Loss: 0.0064 (0.0354) 	Acc: 100.00% (93.72%) 	Emb_Norm: 2.60 (2.61)
Train Epoch: 8 [35200/100000]	Loss: 0.0994 (0.0351) 	Acc: 78.12% (93.79%) 	Emb_Norm: 2.48 (2.61)
Train Epoch: 8 [38400/100000]	Loss: 0.0553 (0.0351) 	Acc: 93.75% (93.78%) 	Emb_Norm: 2.72 (2.62)
Train Epoch: 8 [41600/100000]	Loss: 0.0520 (0.0352) 	Acc: 96.88% (93.70%) 	Emb_Norm: 2.65 (2.61)
Train Epoch: 8 [44800/100000]	Loss: 0.0602 (0.0352) 	Acc: 93.75% (93.69%) 	Emb_Norm: 2.46 (2.60)
Train Epoch: 8 [48000/100000]	Loss: 0.0749 (0.0354) 	Acc: 87.50% (93.65%) 	Emb_Norm: 2.98 (2.60)
Train Epoch: 8 [51200/100000]	Loss: 0.0217 (0.0354) 	Acc: 96.88% (93.63%) 	Emb_Norm: 2.44 (2.60)
Train Epoch: 8 [54400/100000]	Loss: 0.0302 (0.0353) 	Acc: 93.75% (93.64%) 	Emb_Norm: 2.18 (2.60)
Train Epoch: 8 [57600/100000]	Loss: 0.0105 (0.0352) 	Acc: 100.00% (93.66%) 	Emb_Norm: 2.71 (2.60)
Train Epoch: 8 [60800/100000]	Loss: 0.0069 (0.0351) 	Acc: 100.00% (93.66%) 	Emb_Norm: 2.37 (2.59)
Train Epoch: 8 [64000/100000]	Loss: 0.0012 (0.0351) 	Acc: 100.00% (93.67%) 	Emb_Norm: 2.54 (2.59)
Train Epoch: 8 [67200/100000]	Loss: 0.0537 (0.0352) 	Acc: 87.50% (93.67%) 	Emb_Norm: 2.52 (2.60)
Train Epoch: 8 [70400/100000]	Loss: 0.0476 (0.0353) 	Acc: 90.62% (93.66%) 	Emb_Norm: 2.58 (2.60)
Train Epoch: 8 [73600/100000]	Loss: 0.0070 (0.0351) 	Acc: 100.00% (93.67%) 	Emb_Norm: 3.14 (2.60)
Train Epoch: 8 [76800/100000]	Loss: 0.0702 (0.0351) 	Acc: 90.62% (93.68%) 	Emb_Norm: 2.31 (2.60)
Train Epoch: 8 [80000/100000]	Loss: 0.0536 (0.0350) 	Acc: 87.50% (93.70%) 	Emb_Norm: 2.68 (2.60)
Train Epoch: 8 [83200/100000]	Loss: 0.0205 (0.0350) 	Acc: 96.88% (93.72%) 	Emb_Norm: 2.53 (2.60)
Train Epoch: 8 [86400/100000]	Loss: 0.0991 (0.0350) 	Acc: 81.25% (93.71%) 	Emb_Norm: 2.87 (2.60)
Train Epoch: 8 [89600/100000]	Loss: 0.0712 (0.0350) 	Acc: 87.50% (93.71%) 	Emb_Norm: 2.29 (2.60)
Train Epoch: 8 [92800/100000]	Loss: 0.0487 (0.0349) 	Acc: 90.62% (93.74%) 	Emb_Norm: 1.99 (2.59)
Train Epoch: 8 [96000/100000]	Loss: 0.0565 (0.0349) 	Acc: 90.62% (93.72%) 	Emb_Norm: 2.40 (2.59)
Train Epoch: 8 [99200/100000]	Loss: 0.0447 (0.0352) 	Acc: 87.50% (93.67%) 	Emb_Norm: 2.57 (2.59)

Test set: Average loss: 0.0602, Accuracy: 87.87%

Train Epoch: 9 [0/100000]	Loss: 0.0501 (0.0501) 	Acc: 93.75% (93.75%) 	Emb_Norm: 2.44 (2.44)
Train Epoch: 9 [3200/100000]	Loss: 0.0000 (0.0338) 	Acc: 100.00% (93.63%) 	Emb_Norm: 2.79 (2.53)
Train Epoch: 9 [6400/100000]	Loss: 0.0025 (0.0348) 	Acc: 100.00% (93.64%) 	Emb_Norm: 2.72 (2.58)
Train Epoch: 9 [9600/100000]	Loss: 0.0368 (0.0337) 	Acc: 96.88% (93.95%) 	Emb_Norm: 2.17 (2.55)
Train Epoch: 9 [12800/100000]	Loss: 0.0036 (0.0353) 	Acc: 100.00% (93.49%) 	Emb_Norm: 2.89 (2.53)
Train Epoch: 9 [16000/100000]	Loss: 0.0390 (0.0344) 	Acc: 100.00% (93.77%) 	Emb_Norm: 2.67 (2.52)
Train Epoch: 9 [19200/100000]	Loss: 0.0038 (0.0345) 	Acc: 100.00% (93.83%) 	Emb_Norm: 2.63 (2.53)
Train Epoch: 9 [22400/100000]	Loss: 0.0348 (0.0344) 	Acc: 93.75% (93.81%) 	Emb_Norm: 2.34 (2.52)
Train Epoch: 9 [25600/100000]	Loss: 0.0053 (0.0341) 	Acc: 100.00% (93.92%) 	Emb_Norm: 2.38 (2.53)
Train Epoch: 9 [28800/100000]	Loss: 0.0076 (0.0336) 	Acc: 96.88% (94.02%) 	Emb_Norm: 2.37 (2.52)
Train Epoch: 9 [32000/100000]	Loss: 0.0000 (0.0335) 	Acc: 100.00% (94.01%) 	Emb_Norm: 2.90 (2.51)
Train Epoch: 9 [35200/100000]	Loss: 0.0073 (0.0335) 	Acc: 100.00% (94.02%) 	Emb_Norm: 2.32 (2.51)
Train Epoch: 9 [38400/100000]	Loss: 0.0498 (0.0335) 	Acc: 90.62% (94.04%) 	Emb_Norm: 2.53 (2.51)
Train Epoch: 9 [41600/100000]	Loss: 0.1010 (0.0333) 	Acc: 78.12% (94.08%) 	Emb_Norm: 2.32 (2.50)
Train Epoch: 9 [44800/100000]	Loss: 0.1005 (0.0333) 	Acc: 75.00% (94.05%) 	Emb_Norm: 2.30 (2.49)
Train Epoch: 9 [48000/100000]	Loss: 0.0563 (0.0334) 	Acc: 90.62% (94.05%) 	Emb_Norm: 2.42 (2.49)
Train Epoch: 9 [51200/100000]	Loss: 0.0121 (0.0332) 	Acc: 96.88% (94.08%) 	Emb_Norm: 2.25 (2.48)
Train Epoch: 9 [54400/100000]	Loss: 0.0286 (0.0333) 	Acc: 96.88% (94.08%) 	Emb_Norm: 2.52 (2.48)
Train Epoch: 9 [57600/100000]	Loss: 0.0020 (0.0333) 	Acc: 100.00% (94.07%) 	Emb_Norm: 2.17 (2.48)
Train Epoch: 9 [60800/100000]	Loss: 0.0166 (0.0337) 	Acc: 96.88% (93.99%) 	Emb_Norm: 2.59 (2.48)
Train Epoch: 9 [64000/100000]	Loss: 0.0029 (0.0335) 	Acc: 100.00% (94.04%) 	Emb_Norm: 2.39 (2.48)
Train Epoch: 9 [67200/100000]	Loss: 0.0569 (0.0334) 	Acc: 93.75% (94.05%) 	Emb_Norm: 2.64 (2.48)
Train Epoch: 9 [70400/100000]	Loss: 0.0592 (0.0334) 	Acc: 84.38% (94.05%) 	Emb_Norm: 2.45 (2.48)
Train Epoch: 9 [73600/100000]	Loss: 0.0470 (0.0334) 	Acc: 87.50% (94.04%) 	Emb_Norm: 2.46 (2.48)
Train Epoch: 9 [76800/100000]	Loss: 0.0976 (0.0332) 	Acc: 84.38% (94.06%) 	Emb_Norm: 2.75 (2.48)
Train Epoch: 9 [80000/100000]	Loss: 0.0658 (0.0331) 	Acc: 87.50% (94.09%) 	Emb_Norm: 2.59 (2.48)
Train Epoch: 9 [83200/100000]	Loss: 0.0273 (0.0332) 	Acc: 96.88% (94.06%) 	Emb_Norm: 2.53 (2.49)
Train Epoch: 9 [86400/100000]	Loss: 0.0363 (0.0334) 	Acc: 90.62% (94.03%) 	Emb_Norm: 2.24 (2.49)
Train Epoch: 9 [89600/100000]	Loss: 0.0124 (0.0334) 	Acc: 96.88% (94.04%) 	Emb_Norm: 2.26 (2.49)
Train Epoch: 9 [92800/100000]	Loss: 0.0028 (0.0334) 	Acc: 100.00% (94.03%) 	Emb_Norm: 2.65 (2.48)
Train Epoch: 9 [96000/100000]	Loss: 0.0090 (0.0334) 	Acc: 100.00% (94.05%) 	Emb_Norm: 2.43 (2.48)
Train Epoch: 9 [99200/100000]	Loss: 0.0170 (0.0334) 	Acc: 96.88% (94.03%) 	Emb_Norm: 2.41 (2.48)

Test set: Average loss: 0.0556, Accuracy: 89.17%

Train Epoch: 10 [0/100000]	Loss: 0.1066 (0.1066) 	Acc: 81.25% (81.25%) 	Emb_Norm: 2.04 (2.04)
Train Epoch: 10 [3200/100000]	Loss: 0.0147 (0.0374) 	Acc: 96.88% (93.13%) 	Emb_Norm: 2.36 (2.38)
Train Epoch: 10 [6400/100000]	Loss: 0.0092 (0.0350) 	Acc: 100.00% (93.64%) 	Emb_Norm: 2.32 (2.36)
Train Epoch: 10 [9600/100000]	Loss: 0.0720 (0.0361) 	Acc: 84.38% (93.45%) 	Emb_Norm: 2.47 (2.38)
Train Epoch: 10 [12800/100000]	Loss: 0.0959 (0.0341) 	Acc: 75.00% (93.83%) 	Emb_Norm: 2.14 (2.35)
Train Epoch: 10 [16000/100000]	Loss: 0.0000 (0.0331) 	Acc: 100.00% (93.98%) 	Emb_Norm: 2.38 (2.35)
Train Epoch: 10 [19200/100000]	Loss: 0.0378 (0.0338) 	Acc: 93.75% (93.87%) 	Emb_Norm: 2.18 (2.35)
Train Epoch: 10 [22400/100000]	Loss: 0.0783 (0.0335) 	Acc: 87.50% (93.98%) 	Emb_Norm: 2.38 (2.37)
Train Epoch: 10 [25600/100000]	Loss: 0.0278 (0.0333) 	Acc: 93.75% (94.03%) 	Emb_Norm: 2.40 (2.38)
Train Epoch: 10 [28800/100000]	Loss: 0.0209 (0.0329) 	Acc: 96.88% (94.12%) 	Emb_Norm: 2.57 (2.39)
Train Epoch: 10 [32000/100000]	Loss: 0.0000 (0.0327) 	Acc: 100.00% (94.17%) 	Emb_Norm: 2.78 (2.39)
Train Epoch: 10 [35200/100000]	Loss: 0.0149 (0.0327) 	Acc: 100.00% (94.22%) 	Emb_Norm: 2.82 (2.38)
Train Epoch: 10 [38400/100000]	Loss: 0.0157 (0.0323) 	Acc: 96.88% (94.26%) 	Emb_Norm: 2.21 (2.38)
Train Epoch: 10 [41600/100000]	Loss: 0.0034 (0.0321) 	Acc: 100.00% (94.32%) 	Emb_Norm: 2.29 (2.37)
Train Epoch: 10 [44800/100000]	Loss: 0.0000 (0.0324) 	Acc: 100.00% (94.29%) 	Emb_Norm: 2.49 (2.37)
Train Epoch: 10 [48000/100000]	Loss: 0.0854 (0.0324) 	Acc: 81.25% (94.28%) 	Emb_Norm: 2.64 (2.37)
Train Epoch: 10 [51200/100000]	Loss: 0.0401 (0.0324) 	Acc: 93.75% (94.28%) 	Emb_Norm: 2.61 (2.37)
Train Epoch: 10 [54400/100000]	Loss: 0.0214 (0.0324) 	Acc: 100.00% (94.30%) 	Emb_Norm: 2.44 (2.37)
Train Epoch: 10 [57600/100000]	Loss: 0.0000 (0.0321) 	Acc: 100.00% (94.38%) 	Emb_Norm: 2.01 (2.38)
Train Epoch: 10 [60800/100000]	Loss: 0.0825 (0.0321) 	Acc: 84.38% (94.38%) 	Emb_Norm: 2.10 (2.37)
Train Epoch: 10 [64000/100000]	Loss: 0.0876 (0.0320) 	Acc: 84.38% (94.38%) 	Emb_Norm: 3.52 (2.38)
Train Epoch: 10 [67200/100000]	Loss: 0.0413 (0.0320) 	Acc: 93.75% (94.38%) 	Emb_Norm: 2.44 (2.39)
Train Epoch: 10 [70400/100000]	Loss: 0.0000 (0.0322) 	Acc: 100.00% (94.36%) 	Emb_Norm: 2.49 (2.39)
Train Epoch: 10 [73600/100000]	Loss: 0.0635 (0.0321) 	Acc: 90.62% (94.37%) 	Emb_Norm: 2.30 (2.39)
Train Epoch: 10 [76800/100000]	Loss: 0.0034 (0.0320) 	Acc: 100.00% (94.40%) 	Emb_Norm: 2.05 (2.39)
Train Epoch: 10 [80000/100000]	Loss: 0.0186 (0.0319) 	Acc: 96.88% (94.43%) 	Emb_Norm: 2.40 (2.39)
Train Epoch: 10 [83200/100000]	Loss: 0.0000 (0.0319) 	Acc: 100.00% (94.42%) 	Emb_Norm: 2.21 (2.39)
Train Epoch: 10 [86400/100000]	Loss: 0.0135 (0.0319) 	Acc: 96.88% (94.41%) 	Emb_Norm: 1.93 (2.38)
Train Epoch: 10 [89600/100000]	Loss: 0.0817 (0.0318) 	Acc: 87.50% (94.44%) 	Emb_Norm: 2.17 (2.38)
Train Epoch: 10 [92800/100000]	Loss: 0.0131 (0.0317) 	Acc: 100.00% (94.46%) 	Emb_Norm: 2.28 (2.38)
Train Epoch: 10 [96000/100000]	Loss: 0.0451 (0.0317) 	Acc: 90.62% (94.46%) 	Emb_Norm: 1.91 (2.38)
Train Epoch: 10 [99200/100000]	Loss: 0.0173 (0.0318) 	Acc: 96.88% (94.43%) 	Emb_Norm: 2.15 (2.38)

Test set: Average loss: 0.0537, Accuracy: 89.30%

Train Epoch: 11 [0/100000]	Loss: 0.0045 (0.0045) 	Acc: 100.00% (100.00%) 	Emb_Norm: 2.49 (2.49)
Train Epoch: 11 [3200/100000]	Loss: 0.0676 (0.0319) 	Acc: 87.50% (94.40%) 	Emb_Norm: 2.60 (2.24)
Train Epoch: 11 [6400/100000]	Loss: 0.0606 (0.0306) 	Acc: 84.38% (94.78%) 	Emb_Norm: 2.46 (2.30)
Train Epoch: 11 [9600/100000]	Loss: 0.0558 (0.0305) 	Acc: 87.50% (94.76%) 	Emb_Norm: 2.17 (2.30)
Train Epoch: 11 [12800/100000]	Loss: 0.0163 (0.0306) 	Acc: 100.00% (94.72%) 	Emb_Norm: 2.03 (2.32)
Train Epoch: 11 [16000/100000]	Loss: 0.0156 (0.0301) 	Acc: 100.00% (94.75%) 	Emb_Norm: 2.28 (2.33)
Train Epoch: 11 [19200/100000]	Loss: 0.0000 (0.0301) 	Acc: 100.00% (94.83%) 	Emb_Norm: 2.09 (2.33)
Train Epoch: 11 [22400/100000]	Loss: 0.0652 (0.0305) 	Acc: 84.38% (94.75%) 	Emb_Norm: 1.94 (2.32)
Train Epoch: 11 [25600/100000]	Loss: 0.0265 (0.0311) 	Acc: 93.75% (94.63%) 	Emb_Norm: 2.48 (2.31)
Train Epoch: 11 [28800/100000]	Loss: 0.0156 (0.0312) 	Acc: 96.88% (94.64%) 	Emb_Norm: 2.31 (2.30)
Train Epoch: 11 [32000/100000]	Loss: 0.0073 (0.0316) 	Acc: 100.00% (94.57%) 	Emb_Norm: 2.27 (2.30)
Train Epoch: 11 [35200/100000]	Loss: 0.0000 (0.0309) 	Acc: 100.00% (94.68%) 	Emb_Norm: 2.33 (2.30)
Train Epoch: 11 [38400/100000]	Loss: 0.0360 (0.0308) 	Acc: 93.75% (94.66%) 	Emb_Norm: 1.83 (2.30)
Train Epoch: 11 [41600/100000]	Loss: 0.0262 (0.0307) 	Acc: 96.88% (94.69%) 	Emb_Norm: 2.90 (2.30)
Train Epoch: 11 [44800/100000]	Loss: 0.0331 (0.0305) 	Acc: 93.75% (94.77%) 	Emb_Norm: 2.19 (2.30)
Train Epoch: 11 [48000/100000]	Loss: 0.0054 (0.0302) 	Acc: 100.00% (94.84%) 	Emb_Norm: 1.91 (2.30)
Train Epoch: 11 [51200/100000]	Loss: 0.0251 (0.0302) 	Acc: 100.00% (94.81%) 	Emb_Norm: 2.09 (2.29)
Train Epoch: 11 [54400/100000]	Loss: 0.0123 (0.0301) 	Acc: 96.88% (94.83%) 	Emb_Norm: 1.98 (2.29)
Train Epoch: 11 [57600/100000]	Loss: 0.0335 (0.0301) 	Acc: 96.88% (94.83%) 	Emb_Norm: 2.26 (2.28)
Train Epoch: 11 [60800/100000]	Loss: 0.0790 (0.0301) 	Acc: 93.75% (94.84%) 	Emb_Norm: 2.36 (2.28)
Train Epoch: 11 [64000/100000]	Loss: 0.0312 (0.0298) 	Acc: 96.88% (94.89%) 	Emb_Norm: 2.08 (2.28)
Train Epoch: 11 [67200/100000]	Loss: 0.0381 (0.0300) 	Acc: 96.88% (94.85%) 	Emb_Norm: 2.56 (2.28)
Train Epoch: 11 [70400/100000]	Loss: 0.0000 (0.0301) 	Acc: 100.00% (94.81%) 	Emb_Norm: 2.32 (2.28)
Train Epoch: 11 [73600/100000]	Loss: 0.0330 (0.0300) 	Acc: 93.75% (94.84%) 	Emb_Norm: 2.02 (2.28)
Train Epoch: 11 [76800/100000]	Loss: 0.0388 (0.0300) 	Acc: 87.50% (94.85%) 	Emb_Norm: 2.29 (2.27)
Train Epoch: 11 [80000/100000]	Loss: 0.1082 (0.0301) 	Acc: 81.25% (94.84%) 	Emb_Norm: 2.35 (2.27)
Train Epoch: 11 [83200/100000]	Loss: 0.0405 (0.0301) 	Acc: 93.75% (94.83%) 	Emb_Norm: 1.95 (2.28)
Train Epoch: 11 [86400/100000]	Loss: 0.0066 (0.0300) 	Acc: 100.00% (94.84%) 	Emb_Norm: 2.05 (2.28)
Train Epoch: 11 [89600/100000]	Loss: 0.0146 (0.0302) 	Acc: 96.88% (94.80%) 	Emb_Norm: 2.39 (2.28)
Train Epoch: 11 [92800/100000]	Loss: 0.1192 (0.0302) 	Acc: 68.75% (94.79%) 	Emb_Norm: 2.70 (2.28)
Train Epoch: 11 [96000/100000]	Loss: 0.0482 (0.0302) 	Acc: 87.50% (94.79%) 	Emb_Norm: 2.14 (2.28)
Train Epoch: 11 [99200/100000]	Loss: 0.0102 (0.0301) 	Acc: 100.00% (94.80%) 	Emb_Norm: 2.43 (2.28)

Test set: Average loss: 0.0524, Accuracy: 89.86%

Train Epoch: 12 [0/100000]	Loss: 0.0120 (0.0120) 	Acc: 100.00% (100.00%) 	Emb_Norm: 2.62 (2.62)
Train Epoch: 12 [3200/100000]	Loss: 0.0017 (0.0309) 	Acc: 100.00% (94.86%) 	Emb_Norm: 2.08 (2.26)
Train Epoch: 12 [6400/100000]	Loss: 0.0000 (0.0283) 	Acc: 100.00% (95.32%) 	Emb_Norm: 2.33 (2.20)
Train Epoch: 12 [9600/100000]	Loss: 0.0149 (0.0288) 	Acc: 100.00% (95.23%) 	Emb_Norm: 2.37 (2.21)
Train Epoch: 12 [12800/100000]	Loss: 0.0052 (0.0285) 	Acc: 100.00% (95.34%) 	Emb_Norm: 2.05 (2.20)
Train Epoch: 12 [16000/100000]	Loss: 0.0060 (0.0284) 	Acc: 100.00% (95.38%) 	Emb_Norm: 2.33 (2.23)
Train Epoch: 12 [19200/100000]	Loss: 0.0793 (0.0287) 	Acc: 87.50% (95.24%) 	Emb_Norm: 2.21 (2.23)
Train Epoch: 12 [22400/100000]	Loss: 0.0000 (0.0285) 	Acc: 100.00% (95.37%) 	Emb_Norm: 1.89 (2.23)
Train Epoch: 12 [25600/100000]	Loss: 0.0026 (0.0288) 	Acc: 100.00% (95.27%) 	Emb_Norm: 2.47 (2.24)
Train Epoch: 12 [28800/100000]	Loss: 0.0804 (0.0288) 	Acc: 78.12% (95.25%) 	Emb_Norm: 2.25 (2.23)
Train Epoch: 12 [32000/100000]	Loss: 0.0360 (0.0286) 	Acc: 96.88% (95.25%) 	Emb_Norm: 2.33 (2.23)
Train Epoch: 12 [35200/100000]	Loss: 0.0098 (0.0290) 	Acc: 100.00% (95.19%) 	Emb_Norm: 2.19 (2.23)
Train Epoch: 12 [38400/100000]	Loss: 0.0313 (0.0292) 	Acc: 96.88% (95.12%) 	Emb_Norm: 2.07 (2.24)
Train Epoch: 12 [41600/100000]	Loss: 0.0097 (0.0288) 	Acc: 100.00% (95.17%) 	Emb_Norm: 2.41 (2.24)
Train Epoch: 12 [44800/100000]	Loss: 0.0238 (0.0291) 	Acc: 96.88% (95.10%) 	Emb_Norm: 2.45 (2.23)
Train Epoch: 12 [48000/100000]	Loss: 0.0444 (0.0291) 	Acc: 96.88% (95.08%) 	Emb_Norm: 2.49 (2.23)
Train Epoch: 12 [51200/100000]	Loss: 0.0183 (0.0293) 	Acc: 100.00% (95.05%) 	Emb_Norm: 2.59 (2.22)
Train Epoch: 12 [54400/100000]	Loss: 0.1060 (0.0293) 	Acc: 75.00% (95.06%) 	Emb_Norm: 2.03 (2.22)
Train Epoch: 12 [57600/100000]	Loss: 0.0421 (0.0293) 	Acc: 96.88% (95.06%) 	Emb_Norm: 2.65 (2.22)
Train Epoch: 12 [60800/100000]	Loss: 0.0229 (0.0291) 	Acc: 100.00% (95.10%) 	Emb_Norm: 2.14 (2.23)
Train Epoch: 12 [64000/100000]	Loss: 0.0137 (0.0289) 	Acc: 93.75% (95.15%) 	Emb_Norm: 1.92 (2.23)
Train Epoch: 12 [67200/100000]	Loss: 0.0432 (0.0288) 	Acc: 93.75% (95.15%) 	Emb_Norm: 2.09 (2.22)
Train Epoch: 12 [70400/100000]	Loss: 0.0206 (0.0287) 	Acc: 96.88% (95.16%) 	Emb_Norm: 2.06 (2.22)
Train Epoch: 12 [73600/100000]	Loss: 0.0366 (0.0286) 	Acc: 96.88% (95.16%) 	Emb_Norm: 2.34 (2.21)
Train Epoch: 12 [76800/100000]	Loss: 0.0041 (0.0286) 	Acc: 100.00% (95.15%) 	Emb_Norm: 2.18 (2.21)
Train Epoch: 12 [80000/100000]	Loss: 0.0016 (0.0285) 	Acc: 100.00% (95.17%) 	Emb_Norm: 2.21 (2.21)
Train Epoch: 12 [83200/100000]	Loss: 0.0000 (0.0285) 	Acc: 100.00% (95.18%) 	Emb_Norm: 2.42 (2.20)
Train Epoch: 12 [86400/100000]	Loss: 0.0744 (0.0287) 	Acc: 87.50% (95.14%) 	Emb_Norm: 2.21 (2.20)
